area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,total_sqft_clean,lat,lon,dist_to_school_km,dist_to_hospital_km,dist_to_transit_km
Super built-up  Area,18-Mar,Haralur Road,4 BHK,SNnia E,2805,5.0,3.0,160.0,4.0,2805.0,12.9018012,77.6641767,1.3909299035710845,0.8326963261355745,1.3074632901104353
Super built-up  Area,Ready To Move,AGS Layout,2 BHK,,1040,2.0,1.0,46.79,2.0,1040.0,12.9127651,77.5340498,,,
Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,,1126,2.0,1.0,55.0,2.0,1126.0,13.0195427,77.6831272,,,
Plot  Area,Ready To Move,Kodichikkanahalli,6 Bedroom,,1600,4.0,1.0,200.0,6.0,1600.0,12.8966996,77.6124269,0.2217281762657111,0.2632316869346831,0.6305082102936035
Super built-up  Area,Ready To Move,Hebbal,2 BHK,,1250,2.0,1.0,55.55,2.0,1250.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Plot  Area,Ready To Move,Yelahanka,4 Bedroom,InllaPa,1800,4.0,2.0,180.0,4.0,1800.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Plot  Area,Ready To Move,Kalkere Channasandra,2 Bedroom,,1200,2.0,0.0,53.0,2.0,1200.0,13.0377497,77.6881098,1.5802014494666574,1.0480933617449515,0.4457395042056329
Built-up  Area,Ready To Move,Ashirvad Colony,4 BHK,VMowsea,2050,3.0,1.0,100.0,4.0,2050.0,12.9398513,77.5740326,,,
Super built-up  Area,Ready To Move,Whitefield,1 BHK,UKe 2nz,530,1.0,1.0,29.44,1.0,530.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Built-up  Area,19-Jun,Sarjapur,4 Bedroom,Caonand,2580 - 2591,4.0,0.0,139.5,4.0,2585.5,12.9694037,77.5870258,0.513245507673521,0.1753433216729026,0.0443651517984582
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,37.0,2.0,883.0,12.8822711,77.4606466,1.8098256820534289,1.5381636044527405,0.2098459212553741
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1490,2.0,2.0,59.6,3.0,1490.0,12.9055682,77.5455438,0.2274673373571319,0.1519599724939662,0.1694410044511424
Super built-up  Area,Ready To Move,Ramagondanahalli,2 BHK,SVodsve,1295,2.0,2.0,95.0,2.0,1295.0,12.9558969,77.7405826,1.069675812437609,0.1070240573362368,0.1305269766110204
Super built-up  Area,Ready To Move,Sompura,3 BHK,Suiseit,1275,3.0,1.0,59.0,3.0,1275.0,12.8778283,77.4972385,2.7172827999626743,2.805778242439059,0.06633469434453
Super built-up  Area,Ready To Move,Doddabanahalli,2 BHK,,800,2.0,2.0,30.0,2.0,800.0,13.0156059,77.744183,1.5912658935319923,1.638062760740936,0.6618202734158326
Super built-up  Area,Ready To Move,Devanahalli,1 BHK,,1200,1.0,0.0,95.0,1.0,1200.0,13.142344,77.7339688,,1.284534894489931,0.5108250171089255
Super built-up  Area,Ready To Move,Bellandur,2 BHK,MancyRe,1063,2.0,1.0,58.0,2.0,1063.0,12.9320495,77.6842915,,,
Super built-up  Area,Ready To Move,Balagere,1 BHK,Soresea,656,1.0,1.0,43.0,1.0,656.0,12.9377243,77.7280705,,,
Super built-up  Area,Ready To Move,Shakthi Nagar,2 BHK,,1125,2.0,2.0,36.0,2.0,1125.0,13.0178699,77.6165505,1.43593237338042,0.5777914671223405,0.2644888131117965
Super built-up  Area,18-Dec,Marathahalli,2 BHK,Unezes ,881,2.0,1.0,48.06,2.0,881.0,12.9552572,77.6984163,0.6719239127411085,0.190113011289509,0.2419124009198896
Plot  Area,Ready To Move,AGS Layout,3 Bedroom,,1936,3.0,0.0,110.0,3.0,1936.0,12.9127651,77.5340498,,,
Super built-up  Area,18-Dec,Hosa Road,3 BHK,SJerse ,1680,3.0,1.0,101.0,3.0,1680.0,12.8704543,77.6539943,0.0632104157827673,0.108222686543166,0.0350299728216249
Super built-up  Area,Ready To Move,Rayasandra,2 BHK,MJeusyl,1253,2.0,2.0,57.0,2.0,1253.0,12.8795774,77.6719842,0.3046437048503121,1.1846682539556457,2.3188752919870117
Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1640,3.0,3.0,230.0,3.0,1640.0,12.9945063,77.554298,0.9169000511960156,0.0937969906036531,0.1635631137513544
Super built-up  Area,Ready To Move,Mysore Road,3 BHK,,1082,3.0,2.0,50.0,3.0,1082.0,12.9467026,77.5300705,0.7109790178070446,0.4682574972882378,0.0059360569856146
Built-up  Area,18-Dec,Electronic City,2 BHK,,1065,2.0,1.0,30.75,2.0,1065.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,58.0,2.0,1070.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,16-Sep,Raja Rajeshwari Nagar,3 BHK,,1280,3.0,2.0,57.6,3.0,1280.0,12.932582,77.5162034,0.9759304408956934,0.1594975898310746,0.5154087829957453
Plot  Area,18-Apr,6th block Koramangala,5 Bedroom,,1200,5.0,2.0,300.0,5.0,1200.0,12.9377559,77.6239822,,,
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1125,2.0,1.0,29.25,2.0,1125.0,12.8473999,77.6724452,0.4003537691158839,0.6695947877797833,0.0713470995046223
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,1755,3.0,2.0,122.0,3.0,1755.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,Ready To Move,Electronic City,2 BHK,DSgmax ,1210,2.0,1.0,54.0,2.0,1210.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Built-up  Area,18-Apr,Electronic City,3 BHK,GMown E,1500,2.0,1.0,75.0,3.0,1500.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,Ready To Move,Coffee Board Layout,3 BHK,Sanstya,1652.5,3.0,2.0,90.0,3.0,1652.5,13.0503251,77.6060803,0.2732342094256822,0.3240429212688466,0.2386492320520988
Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,1381,2.0,2.0,76.18,3.0,1381.0,13.0176937,77.5555009,0.3738653299832751,0.4786746457239244,0.1939580095475588
Super built-up  Area,18-Dec,Whitefield,2 BHK,BSlasin,1085,2.0,1.0,57.0,2.0,1085.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,18-Apr,Whitefield,1 BHK,Prtates,905,1.0,1.0,50.0,1.0,905.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,MItatHa,1685,3.0,2.0,95.0,3.0,1685.0,13.0351224,77.631944,0.2765531953436611,0.2961596190679827,0.3357653297815484
Super built-up  Area,Ready To Move,Anandapura,2 BHK,ViensRK,1151,2.0,1.0,42.9,2.0,1151.0,13.0239276,77.6923621,,,
Built-up  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,3532,3.0,3.0,170.0,4.0,3532.0,12.9652094,77.717936,0.3008872575702131,0.0373992687883322,0.0310786415038237
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1665,3.0,2.0,86.91,3.0,1665.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,Malowr ,800,2.0,1.0,40.0,2.0,800.0,12.9229728,77.4842926,1.02066683482025,0.109134829201366,0.1300462809805596
Built-up  Area,Ready To Move,Chamrajpet,2 Bedroom,,1050,2.0,1.0,162.0,2.0,1050.0,12.9584184,77.5629161,0.2021873801310553,0.0441822813940179,0.189805510215629
Super built-up  Area,Ready To Move,Rajiv Nagar,2 BHK,Ahntyve,1030,2.0,2.0,46.5,2.0,1030.0,13.0529919,77.5842533,1.2356090561938042,0.6030273866895369,0.6758674863599148
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Keers S,1257,2.0,1.0,71.03,2.0,1257.0,12.9959233,77.7192796,0.3892118110996679,1.0030747810000276,0.0340530115309367
Super built-up  Area,18-Dec,Whitefield,3 BHK,BSlasin,1600,3.0,2.0,82.0,3.0,1600.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Choodasandra,3 BHK,GRlpank,1465,3.0,3.0,75.0,3.0,1465.0,12.8883623,77.6799727,1.5600270829015552,0.7378715149880812,0.7606480703530835
Super built-up  Area,Ready To Move,Jakkur,3 BHK,HRaniIb,1650,3.0,2.0,111.0,3.0,1650.0,13.0784743,77.6068938,2.422881161415774,0.8241615020057301,0.1216825084790213
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1243,2.0,2.0,46.0,2.0,1243.0,12.9018012,77.6641767,1.3909299035710845,0.8326963261355745,1.3074632901104353
Built-up  Area,Ready To Move,Yelahanka New Town,2 Bedroom,,680,1.0,1.0,80.0,2.0,680.0,13.0978039,77.5811889,0.1393603884017802,0.1883119441489786,0.3304606867096978
Plot  Area,18-Aug,Whitefield,4 Bedroom,,1230,4.0,2.0,80.0,4.0,1230.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Koramangala,2 BHK,Jainaht,1300,2.0,2.0,82.0,2.0,1300.0,12.9357366,77.624081,0.2675297796352062,0.1653487625354119,0.1165363339309041
Built-up  Area,Ready To Move,KR Puram,2 BHK,Hoston ,1000,2.0,1.0,44.5,2.0,1000.0,13.007516,77.695935,1.2063438008359872,0.0725318111449869,0.1011381963899148
Super built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neisei ,1146,2.0,1.0,53.8,2.0,1146.0,12.9968412,77.6928386,1.5207391917212452,0.1029311098215524,0.032080537280972
Super built-up  Area,Ready To Move,Hennagara,6 BHK,,1200,6.0,3.0,120.0,6.0,1200.0,12.7906876,77.6741161,,2.8798222282970323,2.992521913132861
Super built-up  Area,18-Mar,Indira Nagar,3 BHK,,2601,4.0,,312.0,3.0,2601.0,12.9732913,77.6404672,0.1313417961324739,0.2364411182275815,0.066302430776592
Super built-up  Area,Ready To Move,Vishwanatha Nagenahalli,3 BHK,PrBayGa,2159,3.0,2.0,110.0,3.0,2159.0,13.036775,77.6036324,0.1660492427572014,0.2616505796602202,0.2361097863274085
Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1255,2.0,2.0,40.0,2.0,1255.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Hebbal Kempapura,2 BHK,Vrensn ,1130,2.0,2.0,60.0,2.0,1130.0,13.050194,77.6075951,0.4143675043809562,0.4209503422252091,0.2082493790267141
Super built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,Shers S,1200,2.0,1.0,60.0,2.0,1200.0,12.9181024,77.5576638,0.1605013055041436,0.2009372214712971,0.0593123300630777
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,ARineun,1040,2.0,1.0,37.0,2.0,1040.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Shony S,1180,2.0,1.0,41.3,2.0,1180.0,12.9055682,77.5455438,0.2274673373571319,0.1519599724939662,0.1694410044511424
Super built-up  Area,Ready To Move,KR Puram,2 BHK,,1200,2.0,3.0,47.0,2.0,1200.0,13.007516,77.695935,1.2063438008359872,0.0725318111449869,0.1011381963899148
Built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,MJinele,1374,3.0,2.0,51.0,3.0,1374.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,Ready To Move,Vidyaranyapura,9 BHK,,4700,10.0,3.0,130.0,9.0,4700.0,13.0766407,77.5577315,0.0882323530856943,0.0568587738368145,0.0559282982456798
Super built-up  Area,19-Dec,Whitefield,1 BHK,Goted U,613 - 648,1.0,0.0,32.15,1.0,630.5,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Plot  Area,Ready To Move,south,3 Bedroom,,2400,2.0,0.0,480.0,3.0,2400.0,12.9287596,77.6287122,0.4371699107950877,0.3295947895128705,0.478226322535922
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1027,2.0,2.0,44.0,2.0,1027.0,12.9018012,77.6641767,1.3909299035710845,0.8326963261355745,1.3074632901104353
Plot  Area,Ready To Move,Ittamadu,5 Bedroom,,1200,4.0,,130.0,5.0,1200.0,12.9233593,77.5418698,1.0206396586495792,0.2308659361886501,0.1598653674177515
Super built-up  Area,Ready To Move,Jalahalli,3 BHK,Tahtsla,2384,4.0,2.0,165.0,3.0,2384.0,13.0394104,77.5197351,0.8441548182890415,0.5728013843657863,0.1224645899222091
Super built-up  Area,19-Aug,Electronic City,3 BHK,,1033,2.0,2.0,28.41,3.0,1033.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Neite T,1200,2.0,1.0,54.0,2.0,1200.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Built-up  Area,Ready To Move,Haralur Road,3 BHK,NDionas,2017,3.0,2.0,105.0,3.0,2017.0,12.9018012,77.6641767,1.3909299035710845,0.8326963261355745,1.3074632901104353
Plot  Area,Ready To Move,Rainbow Drive,3 Bedroom,,1500,3.0,2.0,138.0,3.0,1500.0,12.9062184,77.6868318,1.3366599251165243,0.3433401868159537,0.434460185020798
Super built-up  Area,Ready To Move,Kamala Nagar,2 BHK,,700,2.0,0.0,43.0,2.0,700.0,12.9450536,77.5586486,0.7089981216212989,0.0,0.1982563179455896
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1495,2.0,2.0,52.33,3.0,1495.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1302,2.0,1.0,68.5,2.0,1302.0,12.8701259,77.5820178,0.2901253561555079,1.2046900818961757,0.1255652912582252
Built-up  Area,18-Mar,Whitefield,1 BHK,Prtates,905,1.0,1.0,52.0,1.0,905.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,1.0,55.79,2.0,1303.0,12.932582,77.5162034,0.9759304408956934,0.1594975898310746,0.5154087829957453
Built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,,1350,3.0,0.0,71.0,3.0,1350.0,12.8401734,77.6595099,1.2771586723358812,0.2949821891085972,0.0976455973631153
Super built-up  Area,Ready To Move,Gottigere,3 BHK,SMshi M,1380,2.0,2.0,95.0,3.0,1380.0,12.8565317,77.5877237,0.2086520160197649,0.2313756564423799,0.1272264508838482
Super built-up  Area,Ready To Move,Harlur,3 BHK,Shodsir,1620,3.0,1.0,110.0,3.0,1620.0,12.9058923,77.675465,2.1541483626810844,0.150202076794886,0.123281214930083
Built-up  Area,Ready To Move,Chandapura,4 Bedroom,,4800,4.0,3.0,250.0,4.0,4800.0,12.8009043,77.7114908,2.2049248881111088,0.129175824605253,0.2517187885669928
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Maager ,1000,2.0,1.0,38.5,2.0,1000.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Plot  Area,Ready To Move,Ramamurthy Nagar,3 Bedroom,,800,4.0,0.0,88.0,3.0,800.0,13.0120218,77.6777817,0.7012545493049456,0.1005038444793955,0.1340673492662811
Super built-up  Area,18-Apr,Thanisandra,2 BHK,,1250,1.0,1.0,54.0,2.0,1250.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Built-up  Area,Ready To Move,3rd Block Koramangala,3 BHK,,1750,3.0,3.0,170.0,3.0,1750.0,12.9357366,77.624081,,,
Super built-up  Area,Ready To Move,Anekal,3 BHK,,997,3.0,2.0,55.0,3.0,997.0,12.7836552,77.7461411,,,
Super built-up  Area,15-Oct,Kothanur,3 BHK,Somumys,1760,3.0,,111.0,3.0,1760.0,12.8701259,77.5820178,0.2901253561555079,1.2046900818961757,0.1255652912582252
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,PuziaVe,1322,2.0,2.0,75.0,2.0,1322.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Plot  Area,Ready To Move,Kanaka Nagar,3 Bedroom,,1365,3.0,0.0,99.0,3.0,1365.0,13.0374105,77.6082063,0.1621485999372766,0.4380922074420829,0.2581820795634288
Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,HoAcela,1500,3.0,2.0,125.0,3.0,1500.0,13.0621474,77.5800614,1.058389493652261,0.7788420229890425,0.3797750645631743
Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Mancya ,1256,2.0,2.0,50.0,3.0,1256.0,12.9812262,77.6745845,0.646798793911414,0.3209877806589806,0.5136258206317895
Super built-up  Area,Ready To Move,Brookefield,2 BHK,Neestna,941,2.0,2.0,48.0,2.0,941.0,12.9652094,77.717936,0.3008872575702131,0.0373992687883322,0.0310786415038237
Plot  Area,Ready To Move,Devanahalli,4 Bedroom,Soacyst,5000,4.0,3.0,465.0,4.0,5000.0,13.142344,77.7339688,,1.284534894489931,0.5108250171089255
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1665,3.0,2.0,86.58,3.0,1665.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Super built-up  Area,Ready To Move,Hennur Road,2 BHK,ChionCo,1414,2.0,,84.18,2.0,1414.0,13.0351224,77.631944,0.2765531953436611,0.2961596190679827,0.3357653297815484
Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,,1270,2.0,3.0,55.25,3.0,1270.0,12.9121916,77.5476337,0.4139509772357904,0.2664041276046013,0.2722963169900159
Plot  Area,Ready To Move,Madiwala,3 Bedroom,,800,2.0,2.0,80.0,3.0,800.0,12.9218931,77.6177348,0.1496867408651734,0.244611032919114,0.2877441939121316
Plot  Area,Ready To Move,Kengeri Satellite Town,4 Bedroom,,4100,3.0,0.0,300.0,4.0,4100.0,12.9229728,77.4842926,1.02066683482025,0.109134829201366,0.1300462809805596
Built-up  Area,Ready To Move,Mathikere,6 Bedroom,,1800,3.0,,105.0,6.0,1800.0,13.0333587,77.5581786,0.646935825124672,0.0879557447521734,0.2433558003882036
Built-up  Area,Ready To Move,Pattanagere,2 BHK,,850,2.0,0.0,35.0,2.0,850.0,12.9200602,77.506701,1.056301341756837,0.8255715402634687,0.5300518167224695
Super built-up  Area,21-Mar,Kanakpura Road,1 BHK,GolusLi,712,1.0,1.0,38.44,1.0,712.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Super built-up  Area,17-Dec,Rajaji Nagar,4 BHK,ProdsWe,2563 - 2733,5.0,0.0,251.5,4.0,2648.0,12.9945063,77.554298,0.9169000511960156,0.0937969906036531,0.1635631137513544
Plot  Area,Ready To Move,TC Palaya,2 Bedroom,,900,2.0,0.0,55.0,2.0,900.0,13.0105743,77.6932572,0.9563849880311064,0.0610133292415858,0.2371431196940018
Super built-up  Area,Ready To Move,Hebbal,2 BHK,Thuse F,1200,2.0,1.0,49.0,2.0,1200.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Super built-up  Area,Ready To Move,Kengeri Satellite Town,1 BHK,,654,1.0,1.0,22.0,1.0,654.0,12.9229728,77.4842926,1.02066683482025,0.109134829201366,0.1300462809805596
Super built-up  Area,Ready To Move,Peenya,2 BHK,,708,1.0,1.0,55.0,2.0,708.0,13.0330515,77.5332233,0.6206590321161664,0.9324745827687104,0.0043561736232869
Built-up  Area,Ready To Move,Wilson Garden,3 BHK,SaageWi,1680,3.0,3.0,135.0,3.0,1680.0,12.9489339,77.5968273,0.072859049951105,0.1122522801896376,0.1860309993329813
Super built-up  Area,Ready To Move,Jakkasandra Extension,2 BHK,,990,2.0,2.0,58.0,2.0,990.0,12.927699,77.6409796,0.4371211186181464,0.4378293258229399,0.4665531745816352
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Suitea ,1380,2.0,1.0,42.0,2.0,1380.0,12.9055682,77.5455438,0.2274673373571319,0.1519599724939662,0.1694410044511424
Super built-up  Area,18-May,Hebbal,2 BHK,Arcia S,1088,2.0,2.0,62.0,2.0,1088.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Super built-up  Area,Ready To Move,Harlur,3 BHK,Zonce E,1414,3.0,2.0,77.5,3.0,1414.0,12.9058923,77.675465,2.1541483626810844,0.150202076794886,0.123281214930083
Built-up  Area,Ready To Move,Seshadripuram,2 BHK,,1240,2.0,1.0,100.0,2.0,1240.0,12.9946631,77.5747183,0.6035254656519741,0.1125940055844374,0.105028582424137
Built-up  Area,Ready To Move,Ganesha Block,3 BHK,,1810,3.0,3.0,118.0,3.0,1810.0,13.0253417,77.6019556,0.2978732989891145,0.1742260775634511,0.1681879341726649
Super built-up  Area,19-Dec,4th Block Jayanagar,3 BHK,,2005,3.0,2.0,240.0,3.0,2005.0,12.9262342,77.5834146,,,
Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1185,2.0,2.0,58.0,2.0,1185.0,12.8701259,77.5820178,0.2901253561555079,1.2046900818961757,0.1255652912582252
Plot  Area,18-Oct,Whitefield,3 Bedroom,,1200,3.0,2.0,57.15,3.0,1200.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,1070,2.0,1.0,52.0,2.0,1070.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,Ready To Move,Shikaripalya,2 BHK,Maenara,1265,2.0,1.0,58.0,2.0,1265.0,12.8359685,77.6571728,1.655037556174444,0.1558641796823294,0.1621685184036257
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,55.0,2.0,1100.0,13.0621474,77.5800614,1.058389493652261,0.7788420229890425,0.3797750645631743
Built-up  Area,Ready To Move,Friends Colony,2 BHK,SiidsGa,1035,2.0,2.0,44.0,2.0,1035.0,12.926326,77.6171749,0.2558143369746047,0.0498248731694368,0.0328469438760506
Super built-up  Area,Ready To Move,Sonnenahalli,1 BHK,Skacak ,605 - 624,1.0,0.0,30.715,1.0,614.5,12.9433048,77.4801187,2.409374851402626,0.4251122896450219,0.132303468486275
Built-up  Area,Ready To Move,2nd Block Jayanagar,2 BHK,,1000,2.0,1.0,97.0,2.0,1000.0,12.9381478,77.5828269,,,
Super built-up  Area,Ready To Move,Hegde Nagar,2 BHK,,1179,2.0,2.0,49.35,2.0,1179.0,13.0720352,77.6333905,1.382944725422289,0.2177405617129972,0.0355851745103119
Super built-up  Area,Ready To Move,Vittasandra,3 BHK,Prlla C,1650,3.0,1.0,84.0,3.0,1650.0,12.8699226,77.6272278,0.3692418156333539,0.9247880845075064,0.472493932785731
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Thowsil,1130,2.0,2.0,58.0,3.0,1130.0,12.9552572,77.6984163,0.6719239127411085,0.190113011289509,0.2419124009198896
Super built-up  Area,Ready To Move,JP Nagar,3 BHK,SuncyRe,1850,2.0,,110.0,3.0,1850.0,12.9096941,77.5866067,0.5538147890196375,0.2826771451243934,0.0885996194616161
Super built-up  Area,Ready To Move,Hennur,3 BHK,,1340,3.0,2.0,54.24,3.0,1340.0,13.037077,77.6413572,0.3170708393967492,0.0449268208608158,0.0553197745235349
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Klark L,4260 - 4408,,,338.0,4.0,4334.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Plot  Area,Ready To Move,Nagawara Junction,2 Bedroom,,600,2.0,0.0,30.0,2.0,600.0,13.0454631,77.626723,0.459556186081025,0.3674913614194739,0.0543642583614899
Super built-up  Area,Ready To Move,Banashankari,3 BHK,PrdgeSo,2582,5.0,2.0,250.0,3.0,2582.0,12.9278196,77.556621,,,
Super built-up  Area,Ready To Move,Channasandra,2 BHK,,1160,2.0,1.0,55.0,2.0,1160.0,12.9872969,77.7538838,0.923532000070958,0.4836889415930316,0.0923344082352072
Built-up  Area,Ready To Move,Hegganahalli,1 Bedroom,,1200,2.0,1.0,45.0,1.0,1200.0,13.0034737,77.5107376,0.7049846946045976,0.6671817796730509,0.1277241685099431
Built-up  Area,18-Aug,Rajanna Layout,2 BHK,,1116,2.0,1.0,37.6,2.0,1116.0,12.930774,77.5968998,0.1284740212898413,0.4476441810580274,0.4506624695625336
Plot  Area,Ready To Move,Nagarbhavi  BDA Complex,3 Bedroom,,600,2.0,1.0,85.0,3.0,600.0,12.9793561,77.5105425,2.2798669354972447,0.1844545925175602,
Super built-up  Area,Ready To Move,Sarakki Nagar,3 BHK,Sowerew,2663,4.0,1.0,338.0,3.0,2663.0,12.9106407,77.5845458,0.3345753113965817,0.0387307488775692,0.0655157093407413
